location_id,is_verified,is_hidden,is_location_screening_patients,is_location_collecting_specimens,location_name,location_address_street,location_address_locality,location_address_region,location_address_postal_code,lat,lng,location_place_of_service_type,location_contact_phone_main,location_contact_url_main,location_hours_of_operation,is_location_accepting_third_party_orders_for_testing,is_location_only_testing_patients_that_meet_criteria,is_location_by_appointment_only,location_contact_phone_appointments,location_contact_url_appointments,location_specific_testing_criteria,additional_information_for_patients,data_source,is_ready_for_prod,location_address_district,geometry
e17cf6f3-b19e-40a8-9d52-bb28656341ba,f,f,t,f,Sunderland Health Officer,181 South Road,Sunderland,Vermont,,43.055389,-73.13104190000001,Public Health Department,802-375-6106,,,,,,,,,,provider website,,,POINT (-73.1310419 43.055389)
9ad6e173-4b5f-43f6-a7a1-8f07a65e235e,f,f,t,f,Kanabec County Public Health,905 Forest Avenue East,Mora,Minnesota,,45.876495,-93.28418,Public Health Department,320-679-6330,http://kanabeccounty.govoffice2.com/index.asp?type=b_basic&sec={c0c40c42-1502-4629-a1c6-93f3421dff65},,,,,,,,,provider website,,,POINT (-93.28418 45.876495)
418ae0cd-e0b9-41ad-b41c-842aed606671,f,t,t,f,Fayette County Health Department,211 1st Street Northwest,Fayette,AL,,33.685913,-87.83198,Public Health Department,205-932-5260,,,,,,,,,,provider website,,,POINT (-87.83198 33.685913)
2e2e886c-dfe3-4147-82b7-064094c33a03,t,f,t,t,Providence Seward Medical Center,417 1st Avenue,Seward,AK,99664.0,60.105114,-149.44545,Medical Center,907-224-5205,https://alaska.providence.org/locations/p/psmcc,,f,t,t,907-224-5205,https://virtual.providence.org/,https://www.providence.org/patients-and-visitors/coronavirus-advisory,,provider website,,,POINT (-149.44545 60.105114)
f7ff86f2-b5a8-4828-a600-ff6179a0bdcc,f,f,t,f,Douglas County Health Department,1819 Farnam Street,Omaha,Nebraska,,41.257614000000004,-95.94015,Public Health Department,402-444-7476,http://www.douglascountyhealth.com/,,,,,,,,,provider website,,,POINT (-95.94015 41.257614)
d20c1685-ca1c-49fc-90b9-9e9884b74d11,f,f,t,f,Spencer Health Department,677 Ripley Road,Spencer,West Virginia,,38.800365,-81.377945,Public Health Department,304-927-0956,,,,,,,,,,provider website,,,POINT (-81.377945 38.800365)
d22225b0-f94f-4d6a-b24a-cd6ea3d63e7d,f,f,t,f,Orange County Health Department,2304 Aloma Avenue,Winter Park,Florida,,28.600876,-81.322334,Public Health Department,407-836-2577,,,,,,,,,,provider website,,,POINT (-81.322334 28.600876)
a81faab0-05da-4db8-bf05-118b3c4a8f25,t,f,t,t,Cumberland County Public Health Department,309 Buck Street,Millville,NJ,,39.39853,-75.03994,Public Health Department,856-327-7602,http://www.cshealth.org/cumberland/index.htm,7a-11p,f,t,t,,,,We encourage you to read through the FAQ section of the following site: https://covid19.nj.gov/faqs/nj-information/testing-information/where-are-testing-centers-in-new-jersey,dph website,,,POINT (-75.03994 39.39853)
a75b6979-f0cb-457c-8afc-0828d97a50f3,t,f,t,t,Jersey Shore University Medical Center,1945 NJ-33,Neptune City,NJ,7753.0,40.2079178,-74.03827,Public Health Department,732-775-5500,http://jerseyshoreuniversitymedicalcenter.com/,7a-11p,f,t,t,,,FALSE,We encourage you to read through the FAQ section of the following site: https://covid19.nj.gov/faqs/nj-information/testing-information/where-are-testing-centers-in-new-jersey,dph website,,,POINT (-74.03827 40.2079178)
473063c3-ca91-4c0e-81fb-bc59c25ccc81,f,f,t,f,San Bernardino County Health Department,150 East Holt Boulevard,Ontario,California,,34.063359999999996,-117.65021499999999,Public Health Department,800-782-4264,,,,,,,,,,provider website,,,POINT (-117.650215 34.06336)
880079e5-7c35-4e1c-a145-c9b082a77803,f,f,t,f,Pennsylvania Department of Health - York County,1750 North George Street,York,Pennsylvania,,39.985082299999995,-76.7359292,Public Health Department,717-771-4505,http://webserver.health.state.pa.us/health/comm/comm.asp?county=york,,,,,,,,,provider website,,,POINT (-76.7359292 39.9850823)
29f36d3a-1c27-4be7-b6c9-f3dff9e05832,f,f,t,f,Wayne County Health Department,224 East Walnut Street,Goldsboro,North Carolina,,35.38257,-77.99526999999999,Public Health Department,919-731-1174,,,,,,,,,,provider website,,,POINT (-77.99527 35.38257)
6f7e7f9a-386d-441f-b327-695c229f7dc0,f,t,f,f,Millis Board of Health,900 Main Street,Millis,MA,,42.16707,-71.35823,Public Health Department,508-376-7042,http://millis.org/index.cfm?pid=10065,,,t,t,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel. This service is available 24/7 in multiple languages.",provider website,,,POINT (-71.35823 42.16707)
2742e247-b581-4f17-b727-977a7838494f,f,f,t,f,Upper Missouri District Health Unit - Mckenzie,109 5th Street Southwest,Watford,North Dakota,,47.801159999999996,-103.28845,Public Health Department,701-444-3449,http://www.umdhu.org/,,,,,,,,,provider website,,,POINT (-103.28845 47.80116)
145cf742-8afe-4d48-bb43-9bf18afe31fe,t,f,f,f,Fort Bend County Health Department,3409 Avenue F,Rosenberg,TX,,29.560796999999997,-95.79175,Public Health Department,281-342-7469,,"7:00 a.m. – 8:00 p.m., 7 days per week",t,t,f,,,,People can get tested for COVID‑19 at drive‑thru locations in certain parts of Texas. Locations may use different screening criteria to determine if you are able get tested. Please contact the drive‑thru provider to see what their testing criteria is. We will update the drive‑thru testing list as information becomes available,dph website,,,POINT (-95.79175 29.560797)
c2d825fc-9ab5-4339-b48d-fc2dce5361e8,f,f,t,f,Tricounty Health Department,281 East 200 North,Roosevelt,Utah,,40.302437,-109.987508,Public Health Department,435-722-6300,,,,,,,,,,provider website,,,POINT (-109.987508 40.302437)
aa02c805-097d-49db-9363-b0155b2b5e2b,f,f,f,f,Wenham Health Department,5 School Street,Wenham,Massachusetts,,42.607857,-70.88693,Public Health Department,978-468-5522,,,,,,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel. This service is available 24/7 in multiple languages.",provider website,,,POINT (-70.88693 42.607857)
50bc8ede-36b3-4ab0-b29f-3676ad9f3798,f,f,t,f,Chicot County Health Department,600 South Pecan Street,Dermott,Arkansas,,33.520218,-91.44131,Public Health Department,870-538-3336,,,,,,,,,,provider website,,,POINT (-91.44131 33.520218)
9601fd96-63d1-4ef8-b6d0-5cd201936bce,t,t,f,f,Whitfield County Health Department,808 Professional Boulevard,Dalton,GA,,34.793064,-84.9845,Public Health Department,706-278-9600,http://www.nghd.org/whitfieldhealth/,,f,t,f,,,,,provider website,,,POINT (-84.9845 34.793064)
8250c883-71da-4768-9f6b-077760a661e0,f,f,t,f,Wyoming State Health Department,8204 Wyoming 789,Lander,Wyoming,,42.8416955,-108.7093304,Public Health Department,307-335-6700,,,,,,,,,,provider website,,,POINT (-108.7093304 42.8416955)
e6a200f2-6b03-482a-9204-bb62dcd64daa,t,f,t,t,Henry Ford Macomb Urgent Care - Chesterfield,30795 23 Mile Road,Chesterfield,MI,48047.0,42.6760319,-82.805796,Urgent Care,(586) 421-3050,https://www.henryford.com/locations/macomb-chesterfield/urgent-care,,f,,,,,,,crowdsource,,,POINT (-82.805796 42.6760319)
4d097e16-062f-4ac8-ba6b-716e84ff5c0b,f,t,f,f,Belmont Board of Health,19 Moore Street,Belmont,MA,,42.39714,-71.176834,Public Health Department,617-993-2720,http://www.town.belmont.ma.us/public_documents/belmontma_health/index,,,t,t,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel. This service is available 24/7 in multiple languages.",provider website,,,POINT (-71.176834 42.39714)
8fdd3722-c6c6-4db3-a009-df4c0dc0e5fc,f,f,t,f,West Carter Health Department,273 Hitchins Avenue,Olive Hill,Kentucky,,38.2953146,-83.1833637,Public Health Department,606-286-6000,,,,,,,,,,provider website,,,POINT (-83.1833637 38.2953146)
d1908b6f-ce21-4b62-8dbf-e6b2d9054eb1,f,f,t,f,Mississippi State Department of Health - Southwest Public Health District Office,303 Mall Drive,McComb,Mississippi,,31.262148200000002,-90.477214,Public Health Department,601-684-9411,"http://msdh.ms.gov/msdhsite/_static/19,867,166.html",,,,,,,,,provider website,,,POINT (-90.477214 31.2621482)
d28b9c4b-dd7a-49ad-80a8-32ffa9c824b7,f,f,t,f,Dickson County Health Department,301 West End Avenue,Dickson,Tennessee,,36.0836,-87.39716,Public Health Department,615-446-2839,,,,,,,,,,provider website,,,POINT (-87.39716 36.0836)
10303d54-bfb0-47c5-906e-9db4e0f9cc1c,f,t,f,f,Town of Wilbraham Board of Health,240 Springfield Street,Wilbraham,MA,,42.121307,-72.449455,Public Health Department,413-596-2800,http://www.wilbraham-ma.gov/pages/wilbrahamma_bcomm/boh,,,t,t,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel. This service is available 24/7 in multiple languages.",provider website,,,POINT (-72.449455 42.121307)
c7a4f012-9d02-4262-9ab5-8f4caabc96b8,f,f,t,f,Pike County Health Department,38217 Kentucky 194,Phelps,Kentucky,,37.513344000000004,-82.15219,Public Health Department,606-456-8551,,,,,,,,,,provider website,,,POINT (-82.15219 37.513344)
bfccc1d4-df77-4a5e-8ca6-6b76af18e828,f,f,t,f,Athens Health Officer,56 Brookline Road,Townshend,Vermont,,43.032494,-72.62340999999999,Public Health Department,802-869-3370,,,,,,,,,,provider website,,,POINT (-72.62341 43.032494)
ce0c0fb7-940d-456f-bc95-4cf9de7ed9cf,f,f,t,f,Shafter Health Department,329 Central Valley Hwy,Shafter,California,,35.503096500000005,-119.275489,Public Health Department,661-746-7562,,,,,,,,,,provider website,,,POINT (-119.275489 35.5030965)
e675299f-db65-4582-9cca-4437ab175ca1,f,f,t,f,Jackson County Health Department,6912 Washington Avenue,Ocean Springs,Mississippi,,30.441639000000002,-88.83708,Public Health Department,228-872-4861,,,,,,,,,,provider website,,,POINT (-88.83708 30.441639)
46223f3a-74cb-4180-83cc-7138bfd6cc85,f,t,t,f,Regional Office: Mid-Cumberland,710 Hart Lane,Nashville,Tennessee,,36.21718,-86.74135600000001,Public Health Department,615-650-7000,,,,,,,,,,provider website,,,POINT (-86.741356 36.21718)
24ebc988-13db-4eaf-a51e-29ee1390eab8,t,f,t,f,PhysicianOne - Glastonbury,2928 Main Street,Glastonbury,CT,6033.0,41.7232777,-72.614479,Urgent Care,833-275-9644,https://www.ynhhs.org/patient-care/urgent-care.aspx,Call ahead,f,t,t,833-275-9644,https://www.ynhhs.org/ondemand.aspx,https://www.ynhhs.org/patient-care/covid-19/covid-19-testing.aspx,"Reach out to your doctor or healthcare facility if you have an upcoming appointment for latest information on hours of operation and visitor restrictions. Many offices are now offering telemedicine services during this time. We want to make sure you receive the care you need, when you need it. If you think you have COVID-19 symptoms, call your doctor or healthcare facility before visiting",provider website,,,POINT (-72.614479 41.7232777)
2cdf949b-12a9-4b3f-8aa6-3bea9f047e49,f,f,f,f,New Mexico State Health Department,1400 Weimer Road,Taos,New Mexico,,36.36569,-105.57021999999999,Public Health Department,575-758-2073,,,f,t,f,,,,,provider website,,,POINT (-105.57022 36.36569)
250fd0b8-e4f4-4467-a76c-b768284d44a4,f,f,f,f,Leominster Health Department,25 West Street,Leominster,MA,,42.526844,-71.76169,Public Health Department,978-534-7533,http://www.leominster-ma.gov/health_department_index.htm,,,t,t,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel. This service is available 24/7 in multiple languages.",provider website,,,POINT (-71.76169 42.526844)
7a968aac-d5bb-4c88-907c-621954cc4641,f,f,f,f,California State Health Department,5050 Commerce Drive,Baldwin Park,California,,34.103128600000005,-117.974506,Public Health Department,800-228-1019,,,f,t,f,,,,,provider website,,,POINT (-117.974506 34.1031286)
7815b64c-31c5-46ee-ba88-764a26abbf2b,t,f,t,t,Valdez Public Health Center,1001 Meals Ave,Valdez,AK,99686.0,61.131388,-146.3499884,Health Center,907-835-4612,http://dhss.alaska.gov/dph/Nursing/Pages/Valdez-Public-Health-Center.aspx,,f,t,t,,,,,provider website,,,POINT (-146.3499884 61.131388)
0055facb-ca69-4d52-93a8-36e65e7a4637,f,t,t,f,Barre City Public Health Officer,6 North Main Street,Barre,Vermont,,44.197598,-72.50178000000001,Public Health Department,802-479-9298,,,,,,,,,,provider website,,,POINT (-72.50178 44.197598)
efa0f4df-4275-4e07-b945-e0126869175f,f,f,t,f,Wauwatosa Health Department,7725 West North Avenue,Wauwatosa,Wisconsin,,43.060715,-88.009384,Public Health Department,414-479-8936,http://www.wauwatosa.net/display/router.asp?docid=1,,,,,,,,,provider website,,,POINT (-88.009384 43.060715)
7499f79f-2973-4aa9-8fcd-ca350439f66b,f,f,t,f,Sumner County Health Department,214 West Longview Drive,Portland,Tennessee,,36.560825,-86.51546,Public Health Department,615-325-5237,,,,,,,,,,provider website,,,POINT (-86.51546 36.560825)
e3efb1a1-3f8c-463e-a3bc-90fb1ede940b,t,t,t,t,New Brunswick Health Department,78 Bayard Street,New Brunswick,NJ,,40.494083,-74.44595,Medical Center,732-745-5015,,Call ahead,f,t,t,,,,"New Jersey residents can schedule online visits at ConvenientCareNow.com for just $20 when you use promo code HMH20. If 65+, use promo code HMHFREE for a free consult.",provider website,,,POINT (-74.44595 40.494083)
ee08f608-a1be-4b29-bf83-141c54c65f0a,f,f,t,f,Berkeley Health Department,3282 Adeline Street,Berkeley,California,,37.848846,-122.27151,Public Health Department,510-981-5280,,,,,,,,,,provider website,,,POINT (-122.27151 37.848846)
b7988a3d-f017-476b-9595-793227f883fe,t,t,f,f,Wellesley Health Department,90 Washington Street,Wellesley,MA,,42.32165,-71.26346600000001,Public Health Department,781-235-0135,https://wellesleyma.gov/1466/Coronavirus-Information,,,t,t,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel. This service is available 24/7 in multiple languages.",provider website,,,POINT (-71.263466 42.32165)
a1d8685f-2a52-41d6-81c7-d9ad749729bf,t,t,t,t,Piscataway Health Department,455 Hoes Lane,Piscataway,NJ,,40.539215000000006,-74.47149,Public Health Department,732-562-2323,,7a-11p,f,t,t,,,FALSE,We encourage you to read through the FAQ section of the following site: https://covid19.nj.gov/faqs/nj-information/testing-information/where-are-testing-centers-in-new-jersey,dph website,,,POINT (-74.47149 40.539215)
c816357b-169c-4942-97eb-98513ad37357,f,f,t,f,Cabell County Health Department,2699 Park Avenue,Huntington,West Virginia,,38.40147,-82.49338,Public Health Department,304-528-5800,,,,,,,,,,provider website,,,POINT (-82.49338 38.40147)
8ead20a8-5d3e-44ab-a0a1-9db5845386b9,f,f,t,f,Simpson County Health Department,1131 South College Street,Franklin,Kentucky,,36.699721999999994,-86.5784,Public Health Department,270-586-8261,,,,,,,,,,provider website,,,POINT (-86.5784 36.699722)
e7bb6259-3bf7-4422-b233-7f32acbc4550,f,f,f,f,Arizona State Health Department,250 N 17th Ave,Phoenix,Arizona,,33.450571000000004,-112.0964996,Public Health Department,602-542-6128,,,f,t,f,,,,,provider website,,,POINT (-112.0964996 33.450571)
d98e54bd-c73d-4cbb-b5e8-017e93eca23f,f,f,t,f,Caddo Parish Health Unit,1035 Creswell Avenue,Shreveport,Louisiana,,32.50285,-93.741615,Public Health Department,318-676-5222,,,,,,,,,,provider website,,,POINT (-93.741615 32.50285)
7a489fbe-5ae5-47df-a4b1-88ed8e58f2a9,f,f,t,f,Waukesha County Health Department,615 West Moreland Boulevard,Waukesha,Wisconsin,,43.024307,-88.23064000000001,Public Health Department,262-896-8430,,,,,,,,,,provider website,,,POINT (-88.23064 43.024307)
7bdfbe6d-37dc-46c2-a5bd-bc4edd4da745,f,f,t,f,San Joaquin County Health Department,1145 North Hunter Street,Stockton,California,,37.964240000000004,-121.29156499999999,Public Health Department,209-468-3280,,,,,,,,,,provider website,,,POINT (-121.291565 37.96424)
f704f126-69f6-44d6-8dc8-78b2c29a4483,f,f,t,f,Darien Health Department,2 Renshaw Road,Darien,Connecticut,,41.065796,-73.48408,Public Health Department,203-656-7320,http://www.darienct.gov/content/104/114/163/default.aspx,,,,,,,,,provider website,,,POINT (-73.48408 41.065796)
4ff7b78e-f8ab-4255-b01e-0ab9fe5e0e81,f,t,f,f,Hingham Board of Health,210 Central Street,Hingham,MA,,42.23068,-70.88664,Public Health Department,781-741-1466,http://www.hingham-ma.gov/health/index.html,,,t,t,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel. This service is available 24/7 in multiple languages.",provider website,,,POINT (-70.88664 42.23068)
b99d1dd9-df4a-4e0c-b319-add3a4ea310d,t,f,f,f,Onondaga County Health Department,421 Montgomery Street,Syracuse,NY,,43.046356,-76.14879599999999,Public Health Department,315-345-3252,http://www.ongov.net/health/index.html,,f,t,f,,,,Please note review the latest information here: https://coronavirus.health.ny.gov/home,provider website,,,POINT (-76.148796 43.046356)
